time,percentage,adc,dry_value,wet_value
2024-11-12T01:00:36.182416,100.0,4543,16700,6270
2024-11-12T02:00:36.182699,100.0,4510,16700,6270
2024-11-12T03:00:36.182683,100.0,4493,16700,6270
2024-11-12T04:00:36.146770,100.0,4489,16700,6270
2024-11-12T05:00:36.146686,100.0,4456,16700,6270
2024-11-12T06:00:36.154750,100.0,4441,16700,6270
2024-11-12T07:00:36.150677,100.0,4423,16700,6270
2024-11-12T08:00:36.178758,100.0,4419,16700,6270
2024-11-12T09:00:36.146776,100.0,4409,16700,6270
2024-11-12T10:00:36.154729,100.0,4385,16700,6270
2024-11-12T11:00:36.178670,100.0,4472,16700,6270
2024-11-12T12:00:36.210702,100.0,4514,16700,6270
2024-11-12T13:00:36.146714,100.0,5054,16700,6270
2024-11-12T14:00:36.146672,100.0,5782,16700,6270
2024-11-12T15:00:36.150729,100.0,5372,16700,6270
2024-11-12T16:00:36.178717,100.0,4957,16700,6270
2024-11-12T17:00:36.146865,100.0,4779,16700,6270
2024-11-12T18:00:36.178677,100.0,4668,16700,6270
2024-11-12T19:00:36.146655,100.0,4571,16700,6270
2024-11-12T20:00:36.178742,100.0,4477,16700,6270
2024-11-12T21:00:36.146717,100.0,4458,16700,6270
2024-11-12T22:00:36.178655,100.0,4410,16700,6270
2024-11-12T23:00:36.178663,100.0,4396,16700,6270
2024-11-13T00:00:36.150735,100.0,4412,16700,6270
2024-11-13T01:00:36.146712,100.0,4422,16700,6270
2024-11-13T02:00:36.146797,100.0,4404,16700,6270
2024-11-13T03:00:36.150648,100.0,4362,16700,6270
2024-11-13T04:00:36.150757,100.0,4368,16700,6270
2024-11-13T05:00:36.150641,100.0,4350,16700,6270
2024-11-13T06:00:36.146714,100.0,4341,16700,6270
2024-11-13T07:00:36.146906,100.0,4332,16700,6270
2024-11-13T08:00:36.146763,100.0,4318,16700,6270
2024-11-13T09:00:36.146634,100.0,4360,16700,6270
2024-11-13T10:00:36.178756,100.0,4449,16700,6270
2024-11-13T11:00:36.151446,100.0,4529,16700,6270
2024-11-13T12:00:36.146722,100.0,4658,16700,6270
2024-11-13T13:00:36.146646,100.0,4730,16700,6270
2024-11-13T14:00:36.178712,100.0,4685,16700,6270
2024-11-13T15:00:36.150431,100.0,4694,16700,6270
2024-11-13T16:00:36.186716,100.0,4705,16700,6270
2024-11-13T17:00:36.146673,100.0,4687,16700,6270
2024-11-13T18:00:36.146740,100.0,4664,16700,6270
2024-11-13T19:00:36.178645,100.0,4644,16700,6270
2024-11-13T20:00:36.146739,100.0,4599,16700,6270
2024-11-13T21:00:36.146762,100.0,4594,16700,6270
2024-11-13T22:00:36.146671,100.0,4586,16700,6270
2024-11-13T23:00:36.178672,100.0,4608,16700,6270
2024-11-14T00:00:36.178728,100.0,4615,16700,6270
2024-11-14T01:00:36.146803,100.0,4624,16700,6270
2024-11-14T02:00:36.146669,100.0,4621,16700,6270
2024-11-14T03:00:36.146661,100.0,4639,16700,6270
2024-11-14T04:00:36.178716,100.0,4641,16700,6270
2024-11-14T05:00:36.146688,100.0,4635,16700,6270
2024-11-14T06:00:36.146670,100.0,4635,16700,6270
2024-11-14T07:00:36.146705,100.0,4660,16700,6270
2024-11-14T08:00:36.178758,100.0,4631,16700,6270
2024-11-14T09:00:36.146692,100.0,4638,16700,6270
2024-11-14T10:00:36.146728,100.0,4660,16700,6270
2024-11-14T11:00:36.154827,100.0,4751,16700,6270
2024-11-14T12:00:36.146770,100.0,4701,16700,6270
2024-11-14T13:00:36.146780,100.0,4666,16700,6270
2024-11-14T14:00:36.150721,100.0,4669,16700,6270
2024-11-14T15:00:36.146712,100.0,4637,16700,6270
2024-11-14T16:00:36.150747,100.0,4635,16700,6270
2024-11-14T17:00:36.154718,100.0,4619,16700,6270
2024-11-14T18:00:36.146719,100.0,4599,16700,6270
2024-11-14T19:00:36.146697,100.0,4567,16700,6270
2024-11-14T20:00:36.146680,100.0,4574,16700,6270
2024-11-14T21:00:36.146758,100.0,4565,16700,6270
2024-11-14T22:00:36.146682,100.0,4549,16700,6270
2024-11-14T23:00:36.146709,100.0,4534,16700,6270
2024-11-15T00:00:36.150820,100.0,4533,16700,6270
2024-11-15T01:00:36.146785,100.0,4494,16700,6270
2024-11-15T02:00:36.146739,100.0,4508,16700,6270
2024-11-15T03:00:36.146690,100.0,4448,16700,6270
2024-11-15T04:00:36.146719,100.0,4431,16700,6270
2024-11-15T05:00:36.146733,100.0,4425,16700,6270
2024-11-15T06:00:36.146724,100.0,4407,16700,6270
2024-11-15T07:00:36.146689,100.0,4405,16700,6270
2024-11-15T08:00:36.146677,100.0,4405,16700,6270
2024-11-15T09:00:36.146686,100.0,4397,16700,6270
2024-11-15T10:00:36.146706,100.0,4416,16700,6270
2024-11-15T11:00:36.146666,100.0,4452,16700,6270
2024-11-15T12:00:36.146754,100.0,4477,16700,6270
2024-11-15T13:00:36.146716,100.0,4479,16700,6270
2024-11-15T14:00:36.146685,100.0,4486,16700,6270
2024-11-15T15:00:36.178717,100.0,4484,16700,6270
2024-11-15T16:00:36.151183,100.0,4500,16700,6270
2024-11-15T17:00:36.182880,100.0,4480,16700,6270
2024-11-15T18:00:36.146685,100.0,4458,16700,6270
2024-11-15T19:00:36.146663,100.0,4447,16700,6270
2024-11-15T20:00:36.150770,100.0,4440,16700,6270
2024-11-15T21:00:36.146684,100.0,4429,16700,6270
2024-11-15T22:00:36.178679,100.0,4402,16700,6270
2024-11-15T23:00:36.178719,100.0,4388,16700,6270
2024-11-16T00:00:36.178655,100.0,4368,16700,6270
2024-11-16T01:00:36.146749,100.0,4328,16700,6270
2024-11-16T02:00:36.150696,100.0,4321,16700,6270
2024-11-16T03:00:36.146656,100.0,4313,16700,6270
2024-11-16T04:00:36.150433,100.0,4288,16700,6270
2024-11-16T05:00:36.146701,100.0,4274,16700,6270
2024-11-16T06:00:36.150677,100.0,4280,16700,6270
2024-11-16T07:00:36.146727,100.0,4244,16700,6270
2024-11-16T08:00:36.146854,100.0,4232,16700,6270
2024-11-16T09:00:36.146666,100.0,4212,16700,6270
2024-11-16T10:00:36.178693,100.0,4205,16700,6270
2024-11-16T11:00:36.178693,100.0,4216,16700,6270
2024-11-16T12:00:36.182630,100.0,4220,16700,6270
2024-11-16T13:00:36.178665,100.0,4301,16700,6270
2024-11-16T14:00:36.146688,100.0,4266,16700,6270
2024-11-16T15:00:36.146661,100.0,4262,16700,6270
2024-11-16T16:00:36.146655,100.0,4268,16700,6270
2024-11-16T17:00:36.146669,100.0,4294,16700,6270
2024-11-16T18:00:36.178655,100.0,4276,16700,6270
2024-11-16T19:00:36.150681,100.0,4269,16700,6270
2024-11-16T20:00:36.146711,100.0,4278,16700,6270
2024-11-16T21:00:36.146698,100.0,4298,16700,6270
2024-11-16T22:00:36.150435,100.0,4346,16700,6270
2024-11-16T23:00:36.182708,100.0,4385,16700,6270
2024-11-17T00:00:36.150435,100.0,4391,16700,6270
2024-11-17T01:00:36.178704,100.0,4397,16700,6270
2024-11-17T02:00:36.150448,100.0,4419,16700,6270
2024-11-17T03:00:36.146684,100.0,4434,16700,6270
2024-11-17T04:00:36.147379,100.0,4421,16700,6270
2024-11-17T05:00:36.146700,100.0,4391,16700,6270
2024-11-17T06:00:36.146657,100.0,4383,16700,6270
2024-11-17T07:00:36.150708,100.0,4372,16700,6270
2024-11-17T08:00:36.178800,100.0,4372,16700,6270
2024-11-17T09:00:36.178763,100.0,4346,16700,6270
2024-11-17T10:00:36.146536,100.0,4370,16700,6270
2024-11-17T11:00:36.146674,100.0,4578,16700,6270
2024-11-17T12:00:36.179293,100.0,4593,16700,6270
