date,mean_gray_value,timezone
2024-06-04T19:58:00,35.83904012044271,AMS
2024-06-04T19:59:00,35.617401123046875,AMS
2024-06-04T20:00:00,35.828721364339195,AMS
2024-06-04T20:01:00,35.597268422444664,AMS
2024-06-04T20:02:00,35.58195241292318,AMS
2024-06-04T20:03:00,35.80412038167318,AMS
2024-06-04T20:04:00,35.823595682779946,AMS
2024-06-04T20:05:00,35.81800206502279,AMS
2024-06-04T20:06:00,35.81428019205729,AMS
2024-06-04T20:07:00,35.82911682128906,AMS
2024-06-04T20:08:00,35.61535390218099,AMS
2024-06-04T20:09:00,35.84188334147135,AMS
2024-06-04T20:10:00,35.662556966145836,AMS
2024-06-04T20:11:00,35.86214701334635,AMS
2024-06-04T20:12:00,35.62411753336588,AMS
2024-06-04T20:13:00,35.82941563924154,AMS
2024-06-04T20:14:00,35.826090494791664,AMS
2024-06-04T20:15:00,35.62390645345052,AMS
2024-06-04T20:16:00,35.55420939127604,AMS
2024-06-04T20:17:00,35.78203837076823,AMS
2024-06-04T20:18:00,35.775960286458336,AMS
2024-06-04T20:19:00,35.564534505208336,AMS
2024-06-04T20:20:00,35.566209157307945,AMS
2024-06-04T20:21:00,35.768805185953774,AMS
2024-06-04T20:22:00,35.751566569010414,AMS
2024-06-04T20:24:00,35.744866689046226,AMS
2024-06-04T20:25:00,35.512831370035805,AMS
2024-06-04T20:26:00,35.72845967610677,AMS
2024-06-04T20:27:00,35.776109059651695,AMS
2024-06-04T20:28:00,35.60007349650065,AMS
2024-06-04T20:29:00,35.8275032043457,AMS
2024-06-04T20:30:00,35.62199020385742,AMS
2024-06-04T20:31:00,35.87360763549805,AMS
2024-06-04T20:32:00,35.86893208821615,AMS
2024-06-04T20:33:00,35.65710576375326,AMS
2024-06-04T20:34:00,35.62938690185547,AMS
2024-06-04T20:35:00,35.8455556233724,AMS
2024-06-04T20:36:00,35.846519470214844,AMS
2024-06-04T20:37:00,35.872076670328774,AMS
2024-06-04T20:38:00,35.85251235961914,AMS
2024-06-04T20:39:00,35.89962514241537,AMS
2024-06-04T20:40:00,35.67358907063802,AMS
2024-06-04T20:41:00,35.885354359944664,AMS
2024-06-04T20:42:00,35.877174377441406,AMS
2024-06-04T20:43:00,35.876590728759766,AMS
2024-06-04T20:44:00,35.64718500773112,AMS
2024-06-04T20:45:00,35.83253479003906,AMS
2024-06-04T20:46:00,35.85236358642578,AMS
2024-06-04T20:47:00,35.853824615478516,AMS
2024-06-04T20:48:00,41.130181630452476,AMS
2024-06-04T20:49:00,35.65289433797201,AMS
2024-06-04T20:50:00,35.8422737121582,AMS
2024-06-04T20:51:00,35.58310572306315,AMS
2024-06-04T20:52:00,35.84472147623698,AMS
2024-06-04T20:53:00,35.68353780110677,AMS
2024-06-04T20:54:00,35.86251449584961,AMS
2024-06-04T20:55:00,35.69650650024414,AMS
2024-06-04T20:56:00,35.640143076578774,AMS
2024-06-04T20:57:00,35.6454226175944,AMS
2024-06-04T20:58:00,35.856866200764976,AMS
2024-06-04T20:59:00,35.65709686279297,AMS
